user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,is_retained,DoW,channel_code,is_correct_lang
a100000337,1/30/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/30/2018,2/9/2018,FALSE,1,1,Yes
a100000337,1/10/2018,Instagram,personalization,FALSE,English,English,0-18 years,1/30/2018,2/9/2018,FALSE,1,1,Yes
a100000338,1/31/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/31/2018,4/29/2018,FALSE,2,1,Yes
a100000338,1/10/2018,Facebook,personalization,FALSE,English,English,19-24 years,1/31/2018,4/29/2018,FALSE,2,1,Yes
a100000339,1/11/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/11/2018,3/10/2018,FALSE,3,1,Yes
a100000339,1/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,1/11/2018,3/10/2018,FALSE,3,1,Yes
a100000340,1/12/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/12/2018,3/8/2018,FALSE,4,1,Yes
a100000340,1/10/2018,House Ads,personalization,FALSE,English,English,0-18 years,1/12/2018,3/8/2018,FALSE,4,1,Yes
a100000341,1/13/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/13/2018,4/17/2018,FALSE,5,1,Yes
a100000341,1/10/2018,House Ads,personalization,FALSE,English,English,19-24 years,1/13/2018,4/17/2018,FALSE,5,1,Yes
a100000342,1/14/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/14/2018,3/1/2018,FALSE,6,1,Yes
a100000342,1/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,1/14/2018,3/1/2018,FALSE,6,1,Yes
a100000343,1/15/2018,House Ads,personalization,TRUE,English,English,30-36 years,1/15/2018,3/9/2018,FALSE,0,1,Yes
a100000343,1/10/2018,Push,personalization,FALSE,English,English,30-36 years,1/15/2018,3/9/2018,FALSE,0,1,Yes
a100000344,1/16/2018,House Ads,personalization,TRUE,English,English,36-45 years,1/16/2018,3/7/2018,FALSE,1,1,Yes
a100000344,1/10/2018,House Ads,personalization,FALSE,English,English,36-45 years,1/16/2018,3/7/2018,FALSE,1,1,Yes
a100000345,1/17/2018,House Ads,personalization,TRUE,English,Spanish,45-55 years,1/17/2018,2/8/2018,FALSE,2,1,No
a100000345,1/10/2018,House Ads,personalization,FALSE,Spanish,Spanish,45-55 years,1/17/2018,2/8/2018,FALSE,2,1,Yes
a100000346,1/18/2018,House Ads,personalization,TRUE,English,English,55+ years,1/18/2018,,TRUE,3,1,Yes
a100000346,1/10/2018,House Ads,personalization,FALSE,English,English,55+ years,1/18/2018,,TRUE,3,1,Yes
a100000347,1/19/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/19/2018,,TRUE,4,1,Yes
a100000347,1/10/2018,Push,personalization,FALSE,English,English,0-18 years,1/19/2018,,TRUE,4,1,Yes
a100000348,1/20/2018,House Ads,personalization,TRUE,English,German,19-24 years,1/20/2018,,TRUE,5,1,No
a100000348,1/10/2018,Facebook,personalization,FALSE,German,German,19-24 years,1/20/2018,,TRUE,5,1,Yes
a100000349,1/21/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/21/2018,3/4/2018,FALSE,6,1,Yes
a100000349,1/10/2018,Instagram,personalization,FALSE,English,English,24-30 years,1/21/2018,3/4/2018,FALSE,6,1,Yes
a100000350,1/22/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/22/2018,2/22/2018,FALSE,0,1,Yes
a100000350,1/10/2018,Instagram,personalization,FALSE,English,English,0-18 years,1/22/2018,2/22/2018,FALSE,0,1,Yes
a100000351,1/23/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/23/2018,4/22/2018,FALSE,1,1,Yes
a100000351,1/10/2018,House Ads,personalization,FALSE,English,English,19-24 years,1/23/2018,4/22/2018,FALSE,1,1,Yes
a100000352,1/24/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/24/2018,1/25/2018,FALSE,2,1,Yes
a100000352,1/10/2018,House Ads,personalization,FALSE,English,English,24-30 years,1/24/2018,1/25/2018,FALSE,2,1,Yes
a100000353,1/25/2018,House Ads,personalization,TRUE,English,German,0-18 years,1/25/2018,3/27/2018,FALSE,3,1,No
a100000353,1/10/2018,House Ads,personalization,FALSE,German,German,0-18 years,1/25/2018,3/27/2018,FALSE,3,1,Yes
a100000354,1/26/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/26/2018,3/25/2018,FALSE,4,1,Yes
a100000355,1/27/2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/27/2018,2/17/2018,FALSE,5,1,No
a100000356,1/28/2018,House Ads,personalization,TRUE,English,Spanish,0-18 years,1/28/2018,3/1/2018,FALSE,6,1,No
a100000357,1/29/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/29/2018,2/20/2018,FALSE,0,1,Yes
a100000358,1/30/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/30/2018,,TRUE,1,1,Yes
a100000359,1/31/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/31/2018,,TRUE,2,1,Yes
a100000360,1/11/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/11/2018,2/24/2018,FALSE,3,1,Yes
a100000361,1/12/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/12/2018,2/21/2018,FALSE,4,1,Yes
a100000362,1/13/2018,House Ads,control,TRUE,English,German,0-18 years,1/13/2018,2/12/2018,FALSE,5,1,No
a100000363,1/14/2018,House Ads,control,TRUE,English,English,19-24 years,1/14/2018,2/18/2018,FALSE,6,1,Yes
a100000364,1/15/2018,House Ads,control,TRUE,English,English,24-30 years,1/15/2018,3/17/2018,FALSE,0,1,Yes
a100000365,1/16/2018,House Ads,control,TRUE,English,English,30-36 years,1/16/2018,3/29/2018,FALSE,1,1,Yes
a100000366,1/17/2018,House Ads,control,TRUE,English,Spanish,36-45 years,1/17/2018,2/16/2018,FALSE,2,1,No
a100000367,1/18/2018,House Ads,control,TRUE,English,English,45-55 years,1/18/2018,2/10/2018,FALSE,3,1,Yes
a100000368,1/19/2018,House Ads,control,TRUE,English,English,55+ years,1/19/2018,4/6/2018,FALSE,4,1,Yes
a100000369,1/20/2018,House Ads,control,TRUE,English,English,0-18 years,1/20/2018,,TRUE,5,1,Yes
a100000370,1/21/2018,House Ads,control,TRUE,English,English,19-24 years,1/21/2018,,TRUE,6,1,Yes
a100000371,1/22/2018,House Ads,control,TRUE,English,Arabic,24-30 years,1/22/2018,,TRUE,0,1,No
a100000372,1/23/2018,House Ads,control,TRUE,English,English,30-36 years,1/23/2018,,TRUE,1,1,Yes
a100000373,1/24/2018,House Ads,control,TRUE,English,English,36-45 years,1/24/2018,,TRUE,2,1,Yes
a100000374,1/25/2018,House Ads,control,TRUE,English,German,45-55 years,1/25/2018,,TRUE,3,1,No
a100000375,1/26/2018,House Ads,control,TRUE,English,Spanish,55+ years,1/26/2018,,TRUE,4,1,No
a100000376,1/27/2018,House Ads,control,TRUE,English,Spanish,0-18 years,1/27/2018,,TRUE,5,1,No
a100000377,1/28/2018,House Ads,control,TRUE,English,English,19-24 years,1/28/2018,,TRUE,6,1,Yes
a100000378,1/29/2018,House Ads,control,TRUE,English,English,24-30 years,1/29/2018,4/9/2018,FALSE,0,1,Yes
a100000379,1/30/2018,House Ads,control,TRUE,English,Spanish,30-36 years,1/30/2018,3/23/2018,FALSE,1,1,No
a100000380,1/31/2018,House Ads,control,TRUE,English,English,36-45 years,1/31/2018,5/9/2018,FALSE,2,1,Yes
a100000381,1/11/2018,House Ads,control,TRUE,English,English,45-55 years,1/11/2018,3/20/2018,FALSE,3,1,Yes
a100000382,1/12/2018,House Ads,control,TRUE,English,English,55+ years,1/12/2018,2/5/2018,FALSE,4,1,Yes
a100000383,1/13/2018,House Ads,control,TRUE,English,English,0-18 years,1/13/2018,3/19/2018,FALSE,5,1,Yes
a100000384,1/14/2018,House Ads,control,TRUE,English,English,19-24 years,1/14/2018,1/28/2018,FALSE,6,1,Yes
a100000385,1/15/2018,House Ads,control,TRUE,English,English,24-30 years,1/15/2018,3/22/2018,FALSE,0,1,Yes
a100000386,1/16/2018,House Ads,control,TRUE,English,English,30-36 years,1/16/2018,2/1/2018,FALSE,1,1,Yes
a100000387,1/17/2018,House Ads,control,TRUE,English,Spanish,36-45 years,1/17/2018,2/3/2018,FALSE,2,1,No
a100000388,1/18/2018,House Ads,control,TRUE,English,German,45-55 years,1/18/2018,3/31/2018,FALSE,3,1,No
a100000389,1/19/2018,House Ads,control,TRUE,English,English,55+ years,1/19/2018,4/19/2018,FALSE,4,1,Yes
a100000390,1/20/2018,House Ads,control,TRUE,English,Arabic,0-18 years,1/20/2018,1/31/2018,FALSE,5,1,No
a100000391,1/21/2018,House Ads,control,TRUE,English,English,19-24 years,1/21/2018,4/3/2018,FALSE,6,1,Yes
a100000392,1/22/2018,House Ads,control,TRUE,English,English,24-30 years,1/22/2018,2/16/2018,FALSE,0,1,Yes
a100000393,1/23/2018,House Ads,control,TRUE,English,English,30-36 years,1/23/2018,3/28/2018,FALSE,1,1,Yes
a100000394,1/24/2018,House Ads,control,TRUE,English,English,36-45 years,1/24/2018,2/20/2018,FALSE,2,1,Yes
a100000395,1/25/2018,House Ads,control,TRUE,English,English,45-55 years,1/25/2018,,TRUE,3,1,Yes
a100000396,1/26/2018,House Ads,control,TRUE,English,Spanish,55+ years,1/26/2018,,TRUE,4,1,No
a100000397,1/27/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/27/2018,,TRUE,5,1,Yes
a100000398,1/28/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/28/2018,2/5/2018,FALSE,6,1,Yes
a100000399,1/29/2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/29/2018,3/9/2018,FALSE,0,1,No
a100000400,1/30/2018,House Ads,personalization,TRUE,English,English,30-36 years,1/30/2018,4/8/2018,FALSE,1,1,Yes
a100000401,1/31/2018,House Ads,personalization,TRUE,English,Arabic,36-45 years,1/31/2018,4/19/2018,FALSE,2,1,No
a100000402,1/11/2018,House Ads,personalization,TRUE,English,English,45-55 years,1/11/2018,2/25/2018,FALSE,3,1,Yes
a100000403,1/13/2018,House Ads,personalization,TRUE,English,English,55+ years,1/13/2018,1/24/2018,FALSE,5,1,Yes
a100000404,1/14/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/14/2018,1/22/2018,FALSE,6,1,Yes
a100000405,1/15/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/15/2018,4/8/2018,FALSE,0,1,Yes
a100000406,1/16/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/16/2018,3/13/2018,FALSE,1,1,Yes
a100000407,1/17/2018,House Ads,personalization,TRUE,English,Spanish,0-18 years,1/17/2018,,TRUE,2,1,No
a100000408,1/18/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/18/2018,,TRUE,3,1,Yes
a100000409,1/19/2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/19/2018,,TRUE,4,1,No
a100000410,1/20/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/20/2018,,TRUE,5,1,Yes
a100000411,1/22/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/22/2018,,TRUE,0,1,Yes
a100000412,1/23/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/23/2018,,TRUE,1,1,Yes
a100000413,1/24/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/24/2018,,TRUE,2,1,Yes
a100000414,1/25/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/25/2018,,TRUE,3,1,Yes
a100000415,1/26/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/26/2018,,TRUE,4,1,Yes
a100000416,1/27/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/27/2018,,TRUE,5,1,Yes
a100000417,1/28/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/28/2018,,TRUE,6,1,Yes
a100000418,1/29/2018,House Ads,personalization,TRUE,English,Arabic,24-30 years,1/29/2018,,TRUE,0,1,No
a100000419,1/30/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/30/2018,,TRUE,1,1,Yes
a100000420,1/31/2018,House Ads,personalization,TRUE,English,Spanish,19-24 years,1/31/2018,,TRUE,2,1,No
a100000494,1/11/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/11/2018,,TRUE,3,1,Yes
a100000495,1/13/2018,House Ads,personalization,TRUE,English,English,30-36 years,1/13/2018,,TRUE,5,1,Yes
a100000496,1/14/2018,House Ads,personalization,TRUE,English,English,36-45 years,1/14/2018,,TRUE,6,1,Yes
a100000497,1/15/2018,House Ads,personalization,TRUE,English,English,45-55 years,1/15/2018,,TRUE,0,1,Yes
a100000498,1/16/2018,House Ads,personalization,TRUE,English,English,55+ years,1/16/2018,,TRUE,1,1,Yes
a100000499,1/17/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/17/2018,,TRUE,2,1,Yes
a100000500,1/18/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/18/2018,,TRUE,3,1,Yes
a100000509,1/20/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/20/2018,,TRUE,5,1,Yes
a100000510,1/21/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/21/2018,,TRUE,6,1,Yes
a100000511,1/22/2018,House Ads,personalization,TRUE,English,German,19-24 years,1/22/2018,,TRUE,0,1,No
a100000512,1/24/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/24/2018,,TRUE,2,1,Yes
a100000513,1/25/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/25/2018,,TRUE,3,1,Yes
a100000514,1/26/2018,House Ads,personalization,TRUE,English,English,19-24 years,1/26/2018,,TRUE,4,1,Yes
a100000515,1/27/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/27/2018,,TRUE,5,1,Yes
a100000523,1/28/2018,House Ads,personalization,TRUE,English,English,0-18 years,1/28/2018,,TRUE,6,1,Yes
a100000524,1/30/2018,House Ads,personalization,TRUE,English,Spanish,19-24 years,1/30/2018,,TRUE,1,1,No
a100000525,1/31/2018,House Ads,personalization,TRUE,English,English,24-30 years,1/31/2018,,TRUE,2,1,Yes
a100000526,1/1/2018,Email,personalization,TRUE,Arabic,Arabic,0-18 years,1/1/2018,,TRUE,0,4,Yes
a100000527,1/2/2018,Push,personalization,TRUE,English,English,19-24 years,1/2/2018,,TRUE,1,5,Yes
a100000528,1/3/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/3/2018,,TRUE,2,3,Yes
a100000529,1/4/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/4/2018,,TRUE,3,2,Yes
a100000530,1/5/2018,Email,personalization,TRUE,Arabic,Arabic,19-24 years,1/5/2018,,TRUE,4,4,Yes
a100000531,1/6/2018,Push,personalization,TRUE,English,English,24-30 years,1/6/2018,,TRUE,5,5,Yes
a100000532,1/7/2018,Facebook,personalization,TRUE,English,English,30-36 years,1/7/2018,,TRUE,6,3,Yes
a100000533,1/8/2018,Instagram,personalization,TRUE,English,English,36-45 years,1/8/2018,,TRUE,0,2,Yes
a100000534,1/9/2018,Email,personalization,FALSE,English,English,45-55 years,1/9/2018,,TRUE,1,4,Yes
a100000535,1/10/2018,Push,personalization,TRUE,English,English,55+ years,1/10/2018,,TRUE,2,5,Yes
a100000536,1/11/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/11/2018,3/26/2018,FALSE,3,3,Yes
a100000537,1/12/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/12/2018,2/25/2018,FALSE,4,2,Yes
a100000538,1/13/2018,Email,personalization,TRUE,Arabic,Arabic,24-30 years,1/13/2018,1/23/2018,FALSE,5,4,Yes
a100000539,1/14/2018,Push,personalization,TRUE,English,English,0-18 years,1/14/2018,2/28/2018,FALSE,6,5,Yes
a100000540,1/15/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/15/2018,3/25/2018,FALSE,0,3,Yes
a100000541,1/16/2018,Instagram,personalization,TRUE,English,English,24-30 years,1/16/2018,3/12/2018,FALSE,1,2,Yes
a100000542,1/17/2018,Email,personalization,TRUE,English,English,0-18 years,1/17/2018,2/12/2018,FALSE,2,4,Yes
a100000543,1/18/2018,Push,personalization,TRUE,English,English,19-24 years,1/18/2018,4/27/2018,FALSE,3,5,Yes
a100000544,1/19/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/19/2018,1/29/2018,FALSE,4,3,Yes
a100000545,1/20/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/20/2018,,TRUE,5,2,Yes
a100000546,1/21/2018,Email,personalization,TRUE,English,English,19-24 years,1/21/2018,,TRUE,6,4,Yes
a100000547,1/22/2018,Push,personalization,TRUE,English,English,24-30 years,1/22/2018,,TRUE,0,5,Yes
a100000548,1/23/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/23/2018,,TRUE,1,3,Yes
a100000549,1/24/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/24/2018,,TRUE,2,2,Yes
a100000550,1/25/2018,Email,personalization,TRUE,English,English,24-30 years,1/25/2018,,TRUE,3,4,Yes
a100000551,1/26/2018,Push,personalization,TRUE,English,English,0-18 years,1/26/2018,,TRUE,4,5,Yes
a100000552,1/27/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/27/2018,,TRUE,5,3,Yes
a100000553,1/28/2018,Instagram,personalization,TRUE,English,English,24-30 years,1/28/2018,,TRUE,6,2,Yes
a100000554,1/29/2018,Email,personalization,FALSE,English,English,30-36 years,1/29/2018,,TRUE,0,4,Yes
a100000555,1/30/2018,Push,personalization,TRUE,English,English,36-45 years,1/30/2018,5/2/2018,FALSE,1,5,Yes
a100000556,1/31/2018,Facebook,personalization,TRUE,English,English,45-55 years,1/31/2018,3/5/2018,FALSE,2,3,Yes
a100000557,1/1/2018,Instagram,personalization,TRUE,English,English,55+ years,1/1/2018,1/9/2018,FALSE,0,2,Yes
a100000558,1/2/2018,Email,personalization,TRUE,English,English,0-18 years,1/2/2018,3/26/2018,FALSE,1,4,Yes
a100000559,1/3/2018,Push,personalization,TRUE,English,English,19-24 years,1/3/2018,1/6/2018,FALSE,2,5,Yes
a100000560,1/4/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/4/2018,1/25/2018,FALSE,3,3,Yes
a100000561,1/5/2018,Instagram,personalization,TRUE,English,English,0-18 years,1/5/2018,4/7/2018,FALSE,4,2,Yes
a100000562,1/6/2018,Email,personalization,FALSE,English,English,19-24 years,1/6/2018,2/15/2018,FALSE,5,4,Yes
a100000563,1/7/2018,Push,personalization,TRUE,English,English,24-30 years,1/7/2018,1/10/2018,FALSE,6,5,Yes
a100000564,1/8/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/8/2018,,TRUE,0,3,Yes
a100000565,1/9/2018,Instagram,personalization,TRUE,English,English,19-24 years,1/9/2018,,TRUE,1,2,Yes
a100000566,1/10/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/10/2018,,TRUE,2,3,Yes
a100000567,1/11/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/11/2018,,TRUE,3,3,Yes
a100000568,1/12/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/12/2018,,TRUE,4,3,Yes
a100000569,1/13/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/13/2018,,TRUE,5,3,Yes
a100000570,1/14/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/14/2018,,TRUE,6,3,Yes
a100000571,1/15/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/15/2018,2/26/2018,FALSE,0,3,Yes
a100000572,1/16/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/16/2018,1/23/2018,FALSE,1,3,Yes
a100000573,1/17/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/17/2018,1/21/2018,FALSE,2,3,Yes
a100000574,1/18/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/18/2018,1/19/2018,FALSE,3,3,Yes
a100000575,1/19/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/19/2018,2/23/2018,FALSE,4,3,Yes
a100000576,1/20/2018,Facebook,personalization,TRUE,English,English,30-36 years,1/20/2018,4/21/2018,FALSE,5,3,Yes
a100000577,1/21/2018,Facebook,personalization,TRUE,English,English,36-45 years,1/21/2018,3/31/2018,FALSE,6,3,Yes
a100000578,1/22/2018,Facebook,personalization,TRUE,English,English,45-55 years,1/22/2018,4/2/2018,FALSE,0,3,Yes
a100000579,1/23/2018,Facebook,personalization,TRUE,English,English,55+ years,1/23/2018,2/16/2018,FALSE,1,3,Yes
a100000580,1/24/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/24/2018,,TRUE,2,3,Yes
a100000581,1/25/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/25/2018,,TRUE,3,3,Yes
a100000582,1/26/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/26/2018,,TRUE,4,3,Yes
a100000583,1/27/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/27/2018,,TRUE,5,3,Yes
a100000584,1/28/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/28/2018,,TRUE,6,3,Yes
a100000585,1/29/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/29/2018,,TRUE,0,3,Yes
a100000586,1/30/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/30/2018,,TRUE,1,3,Yes
a100000587,1/31/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/31/2018,,TRUE,2,3,Yes
a100000588,1/1/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/1/2018,,TRUE,0,3,Yes
a100000589,1/2/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/2/2018,,TRUE,1,3,Yes
a100000590,1/3/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/3/2018,,TRUE,2,3,Yes
a100000591,1/4/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/4/2018,,TRUE,3,3,Yes
a100000592,1/5/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/5/2018,,TRUE,4,3,Yes
a100000593,1/6/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/6/2018,,TRUE,5,3,Yes
a100000594,1/7/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/7/2018,,TRUE,6,3,Yes
a100000595,1/8/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/8/2018,,TRUE,0,3,Yes
a100000596,1/9/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/9/2018,4/3/2018,FALSE,1,3,Yes
a100000597,1/10/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/10/2018,1/25/2018,FALSE,2,3,Yes
a100000598,1/11/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/11/2018,2/3/2018,FALSE,3,3,Yes
a100000599,1/12/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/12/2018,1/28/2018,FALSE,4,3,Yes
a100000600,1/13/2018,Facebook,personalization,TRUE,English,English,0-18 years,1/13/2018,3/28/2018,FALSE,5,3,Yes
a100000601,1/14/2018,Facebook,personalization,TRUE,English,English,19-24 years,1/14/2018,3/25/2018,FALSE,6,3,Yes
a100000602,1/15/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/15/2018,2/13/2018,FALSE,0,3,Yes
a100000603,1/16/2018,Facebook,personalization,TRUE,English,English,24-30 years,1/16/2018,4/16/2018,FALSE,1,3,Yes
